customer_id,name,gender,past_3_years_bike_related_purchases,DOB,age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure
2940,Wilek Adolf,Male,83,1970-11-12,52.00 ,Business Systems Development Analyst,n/a,Affluent Customer,N,Yes,14
2942,Garner Arnolds,Male,10,1970-07-15,53.00 ,Software Engineer III,n/a,High Net Worth,N,No,10
3042,Barris Trayton,Male,76,1971-03-17,52.00 ,Engineer II,Property,High Net Worth,N,Yes,15
3127,Tucker Lewsley,Male,39,1971-01-31,52.00 ,Research Nurse,Health,Mass Customer,N,No,10
3130,Krissy Robard,Female,53,1971-01-25,52.00 ,VP Product Management,Telecommunications,Mass Customer,N,No,17
3138,Wait Pardey,Male,34,1971-02-19,52.00 ,Paralegal,Financial Services,Mass Customer,N,Yes,6
3317,Ric Kondrachenko,Male,35,1970-07-08,53.00 ,Actuary,Financial Services,Mass Customer,N,Yes,11
3604,Findlay Lubman,Male,3,1971-04-09,52.00 ,VP Quality Control,Health,High Net Worth,N,Yes,9
3636,Trudi Bickerstasse,Female,42,1970-06-24,53.00 ,Director of Sales,Financial Services,Mass Customer,N,Yes,18
3643,Bettye Dumberrill,Female,62,1971-02-08,52.00 ,Technical Writer,n/a,Mass Customer,N,No,15
3725,Elisha Venny,Male,37,1970-07-21,53.00 ,Research Assistant II,n/a,Mass Customer,N,Yes,5
3768,Christina Grevatt,Female,44,1971-01-17,52.00 ,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,14
3799,Violetta Monnery,Female,94,1971-01-28,52.00 ,Tax Accountant,Property,High Net Worth,N,No,18
3801,Auberta Andrault,Female,76,1971-03-06,52.00 ,Research Nurse,Health,Mass Customer,N,Yes,17
3802,Leila Elcombe,Female,9,1970-10-27,52.00 ,Chief Design Engineer,Telecommunications,High Net Worth,N,Yes,5
3877,Georgine Poutress,Female,55,1971-01-28,52.00 ,Account Coordinator,n/a,High Net Worth,N,No,11
3881,Olivie Nazair,Female,50,1971-01-12,52.00 ,NA,Financial Services,Affluent Customer,N,No,18
3955,Dido Austick,Female,87,1970-08-05,53.00 ,Geologist II,Agriculture,Mass Customer,N,Yes,7
46,Kaila Allin,Female,98,1972-02-26,51.00 ,NA,n/a,Affluent Customer,N,Yes,15
72,Sammy Cheese,Male,93,1972-02-13,51.00 ,Administrative Officer,Manufacturing,Affluent Customer,N,Yes,16
180,Trisha Neasham,Female,16,1971-09-17,52.00 ,Web Designer III,Agriculture,Affluent Customer,N,No,14
184,Nappie Paolo,Male,40,1971-12-13,51.00 ,Marketing Manager,Manufacturing,High Net Worth,N,Yes,7
291,Aime Burston,Female,63,1971-10-22,51.00 ,Assistant Media Planner,Entertainment,Mass Customer,N,No,4
319,Madelle Matteris,Female,32,1971-10-11,51.00 ,NA,Retail,Mass Customer,N,Yes,14
325,Anthia Ghilardini,Female,98,1971-09-26,51.00 ,Computer Systems Analyst I,Financial Services,Affluent Customer,N,Yes,17
405,Vivien Urion,Female,19,1971-09-28,51.00 ,NA,Manufacturing,High Net Worth,N,Yes,14
426,Emlyn Anstice,Female,10,1972-06-02,51.00 ,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,No,8
443,Lauree Leason,Female,21,1972-03-26,51.00 ,NA,Agriculture,High Net Worth,N,Yes,10
507,Gwen Jakubczyk,Female,98,1971-07-05,52.00 ,NA,Health,Mass Customer,N,No,7
605,Bart Creenan,Male,13,1972-03-26,51.00 ,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,5
636,Alejandrina Canavan,Female,42,1971-09-02,52.00 ,Systems Administrator II,n/a,Mass Customer,N,No,19
711,Audrey Vickerman,Female,60,1972-03-03,51.00 ,NA,n/a,Affluent Customer,N,No,7
930,Evelina Dinan,Female,86,1971-11-10,51.00 ,Executive Secretary,Retail,Mass Customer,N,Yes,8
952,Marina Andresen,Female,34,1971-06-13,52.00 ,VP Sales,Financial Services,Affluent Customer,N,Yes,6
976,Andonis Slimmon,Male,10,1971-10-21,51.00 ,Graphic Designer,Financial Services,Affluent Customer,N,No,10
1171,Ilise Solloway,Female,32,1971-08-15,52.00 ,Human Resources Manager,n/a,Affluent Customer,N,Yes,8
1219,Kaine Parkeson,Male,93,1971-11-04,51.00 ,NA,Financial Services,Mass Customer,N,No,14
1303,Nollie Guilliatt,Male,64,1972-04-27,51.00 ,NA,Agriculture,Mass Customer,N,No,15
1422,Georgy Rickwood,Male,31,1972-03-13,51.00 ,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,16
1483,Beth Daile,Female,55,1971-12-11,51.00 ,Senior Quality Engineer,Telecommunications,Mass Customer,N,Yes,14
1567,Florri Ramsdell,Female,18,1971-12-16,51.00 ,Teacher,n/a,Mass Customer,N,No,16
1611,Terencio ,Male,93,1971-11-22,51.00 ,Developer IV,Health,High Net Worth,N,Yes,13
1619,Matteo Hallum,Male,83,1971-12-22,51.00 ,Staff Accountant III,n/a,Mass Customer,N,Yes,6
1635,Indira Robotham,Female,36,1971-09-02,52.00 ,Safety Technician IV,Financial Services,Mass Customer,N,No,7
1685,Marya Milington,Female,32,1972-03-16,51.00 ,Budget/Accounting Analyst III,IT,Mass Customer,N,No,8
1698,Christabella Eldredge,Female,58,1971-08-24,52.00 ,NA,Health,Affluent Customer,N,Yes,18
1744,Phoebe Kahen,Female,41,1972-01-21,51.00 ,Nurse Practicioner,Financial Services,High Net Worth,N,No,12
1758,Helli Cooksley,Female,16,1971-10-28,51.00 ,Administrative Assistant I,Agriculture,Mass Customer,N,Yes,6
1821,Fields Bayne,Male,89,1972-03-09,51.00 ,Web Developer IV,Entertainment,High Net Worth,N,Yes,15
1855,Foss Yanele,Male,2,1971-07-08,52.00 ,Librarian,Entertainment,Mass Customer,N,Yes,18
2002,Matilde Hamsher,Female,55,1971-06-20,52.00 ,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,12
2033,Mar Philippon,Male,36,1971-08-31,52.00 ,Dental Hygienist,Health,High Net Worth,N,No,10
2105,Terrance Goligher,Male,29,1971-11-11,51.00 ,Food Chemist,Health,High Net Worth,N,Yes,6
2113,Nita Bushell,Female,91,1972-01-06,51.00 ,Internal Auditor,Manufacturing,Affluent Customer,N,No,17
2137,Renie ,Female,46,1971-06-22,52.00 ,Chemical Engineer,Manufacturing,Affluent Customer,N,No,5
2160,Kettie Cantopher,Female,64,1971-06-26,52.00 ,Recruiter,Health,Mass Customer,N,Yes,15
2183,Jillie Fyndon,Female,61,1972-02-07,51.00 ,Programmer Analyst IV,Manufacturing,Mass Customer,N,Yes,7
2184,Lamar Gladman,Male,49,1971-12-05,51.00 ,Statistician III,Health,Mass Customer,N,No,11
2188,Zonnya Fayter,Female,85,1972-04-03,51.00 ,Nurse Practicioner,n/a,Mass Customer,N,No,17
2244,Sidney Cargon,Male,97,1972-05-10,51.00 ,Software Test Engineer III,Manufacturing,Mass Customer,N,No,5
2297,Pauletta Taffee,Female,16,1971-11-27,51.00 ,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,19
2352,Cilka Dabbes,Female,76,1971-10-22,51.00 ,Statistician II,n/a,Mass Customer,N,Yes,13
2362,Herbie Machans,Male,49,1972-06-05,51.00 ,Developer II,Financial Services,Affluent Customer,N,Yes,19
2382,Turner Huggens,Male,79,1971-07-05,52.00 ,Accounting Assistant III,Retail,Mass Customer,N,Yes,4
2480,Adey Shevlin,Female,3,1971-12-26,51.00 ,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,16
2501,Ora Meaddowcroft,Female,80,1971-07-12,52.00 ,Actuary,Financial Services,Mass Customer,N,Yes,10
2509,Danya Beadles,Male,99,1971-07-07,52.00 ,Help Desk Technician,Financial Services,Mass Customer,N,No,7
2548,Kristien Robberts,Female,11,1971-07-30,52.00 ,Chief Design Engineer,n/a,Mass Customer,N,No,13
2625,Kristal McRobbie,Female,45,1972-03-16,51.00 ,Research Assistant I,Manufacturing,Affluent Customer,N,Yes,8
2627,Hildegaard Gennrich,Female,7,1971-10-29,51.00 ,Budget/Accounting Analyst II,Retail,Mass Customer,N,Yes,12
2793,Mead Corkell,Male,77,1971-06-16,52.00 ,Research Nurse,Health,Affluent Customer,N,Yes,14
2852,Clarinda Noen,Female,20,1971-07-22,52.00 ,Biostatistician I,Property,High Net Worth,N,Yes,14
2868,Corina Thurlbeck,Female,20,1972-05-21,51.00 ,Technical Writer,Retail,High Net Worth,N,No,10
2923,Julie Kennagh,Female,46,1971-11-30,51.00 ,Teacher,n/a,Affluent Customer,N,Yes,4
2945,Arlan ,Male,79,1972-05-26,51.00 ,Safety Technician IV,n/a,Mass Customer,N,No,18
2962,Shari MacCallester,Female,26,1971-07-12,52.00 ,Information Systems Manager,Property,Mass Customer,N,No,15
2973,Torr Mintram,Male,34,1972-05-12,51.00 ,Senior Developer,Health,High Net Worth,N,No,5
3018,Ainsley Nissle,Female,16,1971-08-24,52.00 ,Recruiter,n/a,High Net Worth,N,Yes,15
3037,Leanora Isles,Female,30,1971-10-27,51.00 ,Legal Assistant,Financial Services,High Net Worth,N,Yes,18
3081,Dodi Volker,Female,61,1971-07-25,52.00 ,Mechanical Systems Engineer,n/a,High Net Worth,N,Yes,9
3083,Cirillo Duprey,Male,44,1971-10-17,51.00 ,NA,n/a,Mass Customer,N,Yes,12
3178,Gan Marrion,Male,21,1971-09-28,51.00 ,VP Quality Control,Retail,Mass Customer,N,Yes,9
3213,Marcile Vasiliev,Female,27,1971-09-26,51.00 ,NA,Telecommunications,Affluent Customer,N,Yes,16
3239,Wendi Hew,Female,15,1971-12-06,51.00 ,Staff Scientist,Health,High Net Worth,N,No,5
3331,Claire Trahar,Female,18,1971-09-20,52.00 ,Technical Writer,Financial Services,Mass Customer,N,No,8
3362,Piotr Saladin,Male,60,1971-06-24,52.00 ,VP Accounting,Financial Services,Affluent Customer,N,No,13
3389,Margo Saltmarshe,Female,27,1972-06-01,51.00 ,Programmer II,n/a,Affluent Customer,N,No,19
3398,Alberik Looks,Male,69,1971-07-01,52.00 ,NA,n/a,High Net Worth,N,Yes,7
3564,Sandy Olford,Male,43,1972-05-15,51.00 ,Programmer Analyst IV,n/a,High Net Worth,N,Yes,18
3580,Roby Samson,Female,61,1972-04-24,51.00 ,Occupational Therapist,Health,Mass Customer,N,No,10
3613,Fairfax Pummery,Male,27,1972-04-21,51.00 ,Budget/Accounting Analyst II,Health,Mass Customer,N,Yes,9
3647,Carlyle Frape,Male,62,1971-11-07,51.00 ,Marketing Manager,n/a,Affluent Customer,N,No,4
3687,Jessie Wards,Male,84,1971-10-14,51.00 ,Software Engineer III,Manufacturing,Mass Customer,N,Yes,14
3700,Lazar Restall,Male,64,1971-09-06,52.00 ,Associate Professor,Entertainment,Mass Customer,N,No,19
3705,Tedmund Clawsley,Male,26,1971-12-04,51.00 ,NA,Manufacturing,Mass Customer,N,Yes,15
3750,Yanaton Beacom,Male,78,1972-04-14,51.00 ,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,6
3778,Ilaire Redborn,Male,99,1971-06-09,52.00 ,Dental Hygienist,Health,High Net Worth,N,No,10
3831,Kory Mabson,Male,10,1971-06-09,52.00 ,Librarian,Entertainment,Affluent Customer,N,Yes,6
3842,Van Durnell,Male,24,1971-07-11,52.00 ,Staff Accountant II,n/a,Mass Customer,N,Yes,12
3975,Dianemarie Kidgell,Female,2,1971-08-11,52.00 ,Administrative Assistant I,Entertainment,Affluent Customer,N,No,18
3978,Kathlin Robker,Female,4,1972-03-02,51.00 ,Developer II,Financial Services,Mass Customer,N,No,5
9,Mala Lind,Female,97,1973-03-10,50.00 ,Business Systems Development Analyst,Agriculture,Affluent Customer,N,Yes,8
136,Mel Bennet,Male,46,1973-05-26,50.00 ,Senior Developer,Manufacturing,High Net Worth,N,Yes,7
281,Jeanette Sizzey,Female,51,1972-12-27,50.00 ,Cost Accountant,Financial Services,High Net Worth,N,Yes,8
296,Marshal Rathbone,Male,34,1972-06-19,51.00 ,NA,Health,High Net Worth,N,Yes,17
323,Celka Goodrich,Female,54,1973-06-04,50.00 ,Senior Developer,Health,Mass Customer,N,Yes,7
430,Janice Himsworth,Female,46,1973-04-26,50.00 ,Paralegal,Financial Services,High Net Worth,N,Yes,11
483,Bertrand Penkethman,Male,35,1973-05-02,50.00 ,Sales Representative,Retail,Affluent Customer,N,No,9
558,Allene Claypole,Female,96,1973-05-25,50.00 ,Programmer Analyst III,n/a,Mass Customer,N,No,8
595,Nikola Jeanon,Male,72,1973-05-12,50.00 ,VP Marketing,Financial Services,Mass Customer,N,No,22
620,Willy Langley,Female,54,1973-03-26,50.00 ,Financial Analyst,Financial Services,Mass Customer,N,Yes,5
642,Les Mines,Male,9,1972-12-19,50.00 ,Automation Specialist IV,Property,Mass Customer,N,No,12
699,Mirabella Richter,Female,16,1972-08-04,51.00 ,Account Representative IV,IT,Affluent Customer,N,Yes,16
749,Andreas Cosin,Male,47,1972-08-01,51.00 ,Environmental Specialist,Agriculture,Mass Customer,N,No,19
831,Teddy Keijser,Male,4,1973-04-20,50.00 ,Paralegal,Financial Services,Affluent Customer,N,No,11
834,Rudolf Brandes,Male,37,1973-04-07,50.00 ,Environmental Tech,Financial Services,Mass Customer,N,No,3
866,Stanislaus Gottelier,Male,28,1973-01-05,50.00 ,Associate Professor,n/a,Affluent Customer,N,Yes,14
867,Lura MacKim,Female,12,1973-05-10,50.00 ,VP Marketing,n/a,Mass Customer,N,No,17
922,Bekki Ralston,Female,52,1972-10-10,50.00 ,Operator,Financial Services,Mass Customer,N,No,19
928,Porty Clemmitt,Male,61,1973-05-14,50.00 ,Associate Professor,n/a,High Net Worth,N,Yes,18
981,Bud Smittoune,Male,0,1973-02-19,50.00 ,NA,Retail,Mass Customer,N,No,11
1166,Fannie Devil,Female,40,1972-12-05,50.00 ,Quality Control Specialist,Health,Affluent Customer,N,No,8
1242,Bartholomeo Meeke,Male,36,1973-02-04,50.00 ,Human Resources Assistant III,Property,High Net Worth,N,Yes,18
1257,Prentiss MacVicar,Male,40,1972-06-19,51.00 ,Assistant Professor,Property,Affluent Customer,N,Yes,9
1277,Elias Gerrie,Male,26,1972-12-26,50.00 ,Help Desk Technician,n/a,Mass Customer,N,Yes,9
1285,Tomkin Fudge,Male,44,1973-05-23,50.00 ,Office Assistant III,Manufacturing,Mass Customer,N,Yes,12
1317,Barrett Lindley,Male,2,1973-01-18,50.00 ,General Manager,Retail,Mass Customer,N,Yes,5
1362,Giuditta Dearlove,Female,20,1973-02-20,50.00 ,Account Executive,Manufacturing,Affluent Customer,N,Yes,15
1368,Aarika Magog,Female,54,1973-04-14,50.00 ,NA,Property,Mass Customer,N,No,4
1388,Carny Shilstone,Male,86,1972-08-14,51.00 ,Internal Auditor,Financial Services,Mass Customer,N,No,7
1445,Bettine Yoselevitch,Female,57,1973-03-29,50.00 ,Web Designer II,IT,Affluent Customer,N,No,18
1532,Marty Wiggall,Female,27,1972-10-26,50.00 ,VP Accounting,Financial Services,Mass Customer,N,Yes,10
1560,Tymon Blackstone,Male,14,1973-01-12,50.00 ,NA,Retail,Mass Customer,N,No,5
1641,Vasily Sturgeon,Male,29,1972-09-01,51.00 ,Community Outreach Specialist,Financial Services,Mass Customer,N,No,14
1802,Lizzie Duke,Female,3,1973-04-11,50.00 ,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7
1870,Alikee Sjollema,Female,24,1973-01-16,50.00 ,Graphic Designer,n/a,Affluent Customer,N,No,9
1872,Leif Feeney,Male,75,1973-05-28,50.00 ,Help Desk Technician,Manufacturing,Mass Customer,N,Yes,14
1880,Garrett Dommett,Male,50,1972-08-11,51.00 ,NA,n/a,High Net Worth,N,No,17
1890,Carce Gunthorp,Male,89,1972-10-08,50.00 ,Analyst Programmer,Financial Services,Mass Customer,N,No,7
2012,Maisey Lavell,Female,55,1972-09-07,51.00 ,Health Coach I,Health,High Net Worth,N,No,4
2075,Devondra Jovis,Female,95,1973-04-23,50.00 ,Environmental Tech,Manufacturing,Mass Customer,N,No,8
2081,Gelya Coaker,Female,69,1972-06-21,51.00 ,Senior Editor,Financial Services,Mass Customer,N,No,13
2122,Osborne Nawton,Male,85,1973-01-27,50.00 ,Registered Nurse,Health,High Net Worth,N,Yes,11
2264,Tony Shirley,Female,18,1972-07-17,51.00 ,Occupational Therapist,Health,Affluent Customer,N,No,9
2381,Dulsea Pladen,Female,91,1973-02-12,50.00 ,Programmer I,Agriculture,Affluent Customer,N,Yes,5
2451,Upton Orford,Male,33,1973-03-09,50.00 ,Editor,Agriculture,Affluent Customer,N,Yes,18
2510,Nealson Lowdham,Male,43,1973-04-10,50.00 ,Human Resources Manager,Manufacturing,Mass Customer,N,Yes,7
2637,Marcile Christley,Female,28,1972-07-30,51.00 ,Help Desk Operator,Retail,Mass Customer,N,Yes,11
2646,Jesselyn Di Biaggi,Female,14,1972-10-11,50.00 ,Sales Representative,Retail,Mass Customer,N,Yes,17
2675,Dayle Girardetti,Female,24,1973-02-25,50.00 ,Media Manager IV,Retail,Mass Customer,N,No,7
2850,Andie Shorto,Female,74,1972-10-13,50.00 ,Director of Sales,n/a,Mass Customer,N,Yes,5
2953,Hector Carwithan,Male,45,1972-10-26,50.00 ,Recruiting Manager,Health,High Net Worth,N,Yes,8
2965,Lynna Greenrod,Female,24,1972-12-15,50.00 ,NA,n/a,High Net Worth,N,No,8
2997,Jo-ann Carlile,Female,57,1973-05-17,50.00 ,Computer Systems Analyst II,Health,Affluent Customer,N,No,10
3007,Tudor Pepper,Male,38,1973-05-22,50.00 ,Environmental Tech,Manufacturing,Mass Customer,N,No,16
3051,Edi Lugton,Female,81,1973-06-06,50.00 ,NA,Manufacturing,Affluent Customer,N,Yes,7
3092,Hallie Blackden,Female,8,1972-12-17,50.00 ,Statistician IV,n/a,Affluent Customer,N,No,9
3220,Hunt Linn,Male,53,1972-07-26,51.00 ,Research Assistant IV,Manufacturing,Affluent Customer,N,No,11
3226,Andi Whittet,Female,43,1973-03-29,50.00 ,NA,Entertainment,Affluent Customer,N,No,11
3243,Tim Besset,Male,24,1973-05-19,50.00 ,Media Manager I,Health,Mass Customer,N,No,7
3274,Tory Dosdell,Female,44,1973-04-26,50.00 ,NA,Financial Services,Mass Customer,N,Yes,18
3292,Hamlen Slograve,Male,71,1973-04-09,50.00 ,Web Designer I,Retail,Affluent Customer,N,Yes,3
3314,Blakelee Tassel,Female,50,1972-10-31,50.00 ,NA,Financial Services,Mass Customer,N,Yes,12
3323,Cortie Hamshar,Male,99,1973-03-01,50.00 ,Account Representative I,Health,High Net Worth,N,No,8
3327,Roma Le Gallo,Male,84,1973-02-02,50.00 ,Teacher,Manufacturing,Mass Customer,N,No,15
3408,Becka Bysaker,Female,10,1972-07-11,51.00 ,Tax Accountant,Manufacturing,Mass Customer,N,No,18
3417,Deedee Coxall,Female,91,1973-02-18,50.00 ,Social Worker,Health,Mass Customer,N,No,7
3562,Martynne Bullivant,Female,76,1973-01-02,50.00 ,Recruiting Manager,n/a,Affluent Customer,N,No,10
3569,Janel Daice,Female,24,1973-05-18,50.00 ,Senior Editor,n/a,Affluent Customer,N,No,12
3608,Conway Surgen,Male,86,1973-05-17,50.00 ,Nurse Practicioner,Agriculture,High Net Worth,N,No,8
3720,Adelice Tams,Female,23,1972-08-15,51.00 ,NA,n/a,Mass Customer,N,No,15
3834,Bianca Ricket,Female,59,1972-10-31,50.00 ,Compensation Analyst,Financial Services,Mass Customer,N,Yes,11
3944,Urbain Sinnock,Male,28,1973-05-04,50.00 ,Engineer III,IT,Affluent Customer,N,No,3
28,Fee Zellmer,Male,5,1973-09-30,49.00 ,Senior Quality Engineer,Health,Affluent Customer,N,Yes,21
68,Dahlia Eddoes,Female,37,1974-04-21,49.00 ,Information Systems Manager,n/a,Affluent Customer,N,No,9
87,Fields Langdon,Male,78,1974-04-23,49.00 ,Editor,Financial Services,Mass Customer,N,No,8
147,Rea Pattrick,Female,32,1973-12-06,49.00 ,Analog Circuit Design manager,Health,Mass Customer,N,Yes,10
186,Mireielle Jeppe,Female,46,1974-05-06,49.00 ,Software Test Engineer I,Financial Services,Mass Customer,N,No,3
211,Beitris ,Female,6,1974-03-04,49.00 ,VP Marketing,Manufacturing,Mass Customer,N,Yes,5
227,Wendall McKeand,Male,99,1973-08-14,50.00 ,Accountant I,Entertainment,Mass Customer,N,No,18
237,Reginald Dartan,Male,18,1974-03-07,49.00 ,Account Coordinator,Property,High Net Worth,N,Yes,11
305,Cris Chellam,Female,1,1974-03-17,49.00 ,Financial Analyst,Financial Services,Mass Customer,N,No,11
306,Ruy Adanet,Male,19,1973-08-02,50.00 ,Registered Nurse,Health,High Net Worth,N,No,18
317,Elicia Dahler,Female,26,1974-02-10,49.00 ,Automation Specialist II,Entertainment,Mass Customer,N,Yes,14
321,Christean Finnes,Female,58,1973-09-15,50.00 ,Marketing Manager,n/a,Mass Customer,N,No,18
340,Joshuah Purvey,Male,39,1973-07-31,50.00 ,NA,Agriculture,Mass Customer,N,Yes,17
344,Carlene Eyckelbeck,Female,91,1973-07-18,50.00 ,NA,n/a,High Net Worth,N,Yes,4
378,Raquela Yuille,Female,98,1974-05-04,49.00 ,Senior Developer,Retail,Mass Customer,N,No,17
441,Felicle Beneze,Female,74,1974-03-08,49.00 ,Analyst Programmer,IT,Mass Customer,N,No,11
468,Valeria Ladyman,Female,11,1974-01-19,49.00 ,Software Test Engineer I,Property,High Net Worth,N,Yes,8
484,Mason Kohrsen,Male,64,1974-04-24,49.00 ,Programmer IV,Manufacturing,Mass Customer,N,No,22
497,Allissa Brinklow,Female,96,1974-01-09,49.00 ,NA,Property,Mass Customer,N,Yes,11
543,Mikey Rizzetti,Male,9,1973-08-03,50.00 ,Account Coordinator,Retail,Affluent Customer,N,Yes,17
600,Duke Allnatt,Male,65,1974-05-10,49.00 ,Nurse,Agriculture,Mass Customer,N,Yes,8
639,Mayor Ismay,Male,51,1974-06-03,49.00 ,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,16
646,Rowena Parchment,Female,3,1973-07-22,50.00 ,Human Resources Manager,Manufacturing,Affluent Customer,N,No,13
651,Minni Deegin,Female,76,1973-10-24,49.00 ,Tax Accountant,Health,Affluent Customer,N,No,13
707,Homere Rounds,Male,97,1973-07-23,50.00 ,Executive Secretary,n/a,Mass Customer,N,Yes,7
729,Ammamaria Standbridge,Female,30,1973-10-23,49.00 ,Analog Circuit Design manager,Health,Affluent Customer,N,No,11
733,Ham Mayoh,Male,25,1973-11-30,49.00 ,NA,Manufacturing,Mass Customer,N,No,13
736,Sansone Eastcourt,Male,41,1974-05-24,49.00 ,Help Desk Operator,n/a,High Net Worth,N,No,8
768,Alexia Wolford,Female,5,1974-01-14,49.00 ,Web Developer IV,Agriculture,Affluent Customer,N,Yes,21
780,Kim ,Female,24,1973-10-12,49.00 ,Professor,Financial Services,Mass Customer,N,No,20
795,Cassy Awdry,Female,35,1973-08-20,50.00 ,Environmental Tech,Financial Services,High Net Worth,N,No,18
797,Meridel Rawet,Female,51,1973-10-20,49.00 ,Internal Auditor,Financial Services,Mass Customer,N,No,19
818,Beverie Bosanko,Female,17,1973-12-21,49.00 ,Chemical Engineer,Manufacturing,Mass Customer,N,No,11
845,Koressa Maris,Female,51,1973-12-24,49.00 ,Associate Professor,Manufacturing,Mass Customer,N,No,3
890,Tony Cordsen,Female,55,1974-02-01,49.00 ,Dental Hygienist,Health,Mass Customer,N,Yes,15
904,Kariotta Ludman,Female,51,1974-05-06,49.00 ,Database Administrator II,n/a,High Net Worth,N,Yes,11
942,Shirley Brook,Female,31,1974-02-07,49.00 ,Director of Sales,Financial Services,Mass Customer,N,Yes,14
1019,Ignazio Milby,Male,42,1973-11-19,49.00 ,Human Resources Assistant II,Manufacturing,Mass Customer,N,Yes,14
1050,Marjie Ghion,Female,7,1973-07-29,50.00 ,Software Consultant,Telecommunications,Mass Customer,N,Yes,15
